HS Code,Product Name,Technical Regulation,Certificates,Additional,Scraped_From,requirements_codes
600610000000,ـ  من صوف أو وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600621000000,ـ ـ غير مقصورة أو مقصورة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600622000000,ـ ـ مصبوغة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600623000000,ـ ـ  من خيوط ذات ألوان مختلفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600624000000,ـ ـ مطبوعة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600631000000,ـ ـ  غير مقصورة أو مقصورة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600632000000,ـ ـ مصبوغة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600633000000,ـ ـ  من خيوط ذات ألوان مختلفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600634000000,ـ ـ مطبوعة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600641000000,ـ ـ غير مقصورة أو مقصورة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600642000000,ـ ـ مصبوغة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600643000000,ـ ـ  من خيوط ذات ألوان مختلفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600644000000,ـ ـ مطبوعة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600690000000,ـ  غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
610120000000,ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610130000000,ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610190000000,ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610210000000,ـ من صوف أو من وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610220000000,ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610230000000,ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610290000000,ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610310000000,ـ بدل,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610322000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610323000000,ـ ـ من ألياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610329000001,أطقم من ألياف اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610329000002,أطقم من صوف او وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610329009999,غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
610331000000,ـ ـ من صوف أو من وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610332000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610333000000,ـ ـ من ألياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610339000000,ـ ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610341000000,ـ ـ من صوف أو من وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610342000001,بنطلونات عادية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610342000002,"وبنطلونات بصدرية وحمالات متصلة بها ""أوفرول """,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610342000003,بنطلونات بأرجل ضيقة تغطي الركب وبنطلونات قصيرة (شورت):,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610343000001,بنطلونات عادية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610343000002,"وبنطلونات بصدرية وحمالات متصلة بها ""أوفرول """,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610343000003,بنطلونات بأرجل ضيقة تغطي الركب وبنطلونات قصيرة (شورت):,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610349000001,بنطلونات عادية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610349000002,"وبنطلونات بصدرية وحمالات متصلة بها ""أوفرول """,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610349000003,بنطلونات بأرجل ضيقة تغطي الركب وبنطلونات قصيرة (شورت):,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610349009999,غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
610413000000,ـ ـ من ألياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610419000001,بدل من صوف او وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610419000002,من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610419000003,بدل من ألياف اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610419009999,غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
610422000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610423000000,ـ ـ من ألياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610429000001,أطقم من صوف او وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610429000002,أطقم من ألياف اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610429009999,غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
610431000000,ـ ـ من صوف أو من وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610432000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610433000000,ـ ـ من ألياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610439000001,جاكيتات وسترات فضفاضة من صوف او وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610439000002,جاكيتات وسترات فضفاضة من ألياف اصطناية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610441000000,ـ ـ من صوف أو من وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610442000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
610443000000,ـ ـ من ألياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
